3001 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3199 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3200 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3201 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3202 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3203 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3204 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3205 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3206 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3207 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3208 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3209 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3210 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3211 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3212 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3213 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3214 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3215 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3216 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3217 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3218 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3219 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3220 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3221 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3222 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3223 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3224 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3225 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3226 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3227 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3228 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3229 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3230 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3231 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3232 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3233 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3234 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3235 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3236 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3237 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3238 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3239 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3240 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
3241 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
